iso2c	edate	party	partyname	parfam	thrs	thrs_l	er.v.c	er.v.c_l	er.in	er.in_l	rile.logit	per607	per608	multic.logit_fd	per608_fd	multic.ratio_fd	af.bipolar_fd	meguid.bipolar_fd	env.logit_fd
"DK"	1988-05-10	13620.0	"KF Conservative People’s Party"	60.0	2.0344271179	2.0344271179	-2.0344271179	-2.0344271179	0.0	"0"	1.27296567581289	0.0	0.0	0.0	0.0	NaN	-2.22044604925031E-16	-3.371	4.39440026458845
"DK"	1990-12-12	13620.0	"KF Conservative People’s Party"	60.0	2.0344271179	2.0344271179	-2.0344271179	-2.0344271179	0.0	"0"	0.397981145509247	0.917	0.0	-1.09829890623563	0.0	NaN	10.092	11.009	-4.04306495195145
"DK"	1994-09-21	13620.0	"KF Conservative People’s Party"	60.0	2.0344271179	2.0344271179	-2.0344271179	-2.0344271179	0.0	"0"	0.550778215274346	0.0	0.885	2.19694452768153	0.885	2.0	7.607	6.69	1.33497475164922
"DK"	1998-03-11	13620.0	"KF Conservative People’s Party"	60.0	2.0344271179	2.0344271179	5.37688299188577	-2.0344271179	1.0	"0"	0.647491007982319	0.83	6.224	0.725773355170647	5.339	-0.235327473773745	-5.251	-1.102	0.70361344957783
"DK"	2001-11-20	13620.0	"KF Conservative People’s Party"	60.0	2.0344271179	2.0344271179	9.96635092798731	5.37688299188577	1.0	"1"	0.729109330757723	0.926	13.889	0.510910349194843	7.665	0.110319036379213	9.774	6.551	1.75317755960999
"DK"	2005-02-08	13620.0	"KF Conservative People’s Party"	60.0	2.0344271179	2.0344271179	11.2190403426	9.96635092798731	1.0	"1"	0.363332188269067	0.0	0.578	-1.2367570379433	-13.311	0.125008437394533	-12.974	-13.9	-0.395331090858923
"DK"	2007-11-13	13620.0	"KF Conservative People’s Party"	60.0	1.6356608587	2.0344271179	12.225969125517	11.2190403426	1.0	"1"	-0.510829877861597	0.0	2.479	0.847220711468322	1.901	0.0	-0.984	3.148	-2.39819888581004
"DK"	2011-09-15	13620.0	"KF Conservative People’s Party"	60.0	1.6356608587	1.6356608587	10.6825526525631	12.225969125517	1.0	"1"	1.46261550029826	0.0	0.0	-1.94579299933641	-2.479	NaN	14.976	15.069	0.847817946539279
"EE"	2003-03-02	83410.0	"M People’s Party Moderates"	30.0	5.0	5.0	2.3085223323257	11.0906081501077	1.0	"1"	-0.0614533657347425	0.0	0.0	-1.09883226447166	-0.599	NaN	-6.802	-6.528	-1.05716684000696
"EE"	2007-03-04	83410.0	"SDE Social Democratic Party"	30.0	5.0	5.0	12.8743504788146	2.3085223323257	1.0	"1"	-0.373969478653842	1.538	1.958	0.232067921889758	1.958	NaN	5.495	2.227	0.58618626989995
"EE"	2011-03-06	83410.0	"SDE Social Democratic Party"	30.0	5.0	5.0	15.5209925356396	12.8743504788146	1.0	"1"	-0.33199970242853	2.908	1.616	-0.798202022618048	-0.342	-0.405725275014315	-5.869	-5.869	0.0508162992937868
"EE"	2003-03-02	83411.0	"K Estonian Center Party"	40.0	5.0	5.0	2.3085223323257	11.0906081501077	1.0	"1"	0.0371147295802008	0.0	0.0	-2.39776435513812	-2.024	NaN	-3.208	-3.994	-2.5335709414229
"EE"	2007-03-04	83411.0	"K Estonian Center Party"	40.0	5.0	5.0	12.8743504788146	2.3085223323257	1.0	"1"	-1.04856129443088	1.023	0.512	-0.587003403986667	0.512	NaN	-2.115	-2.692	-0.451173409935086
"EE"	2011-03-06	83411.0	"K Estonian Center Party"	40.0	5.0	5.0	15.5209925356396	12.8743504788146	1.0	"1"	-0.421902896703398	1.119	0.447	-0.20256909591105	-0.065	-0.0962197511450572	0.954000000000001	1.369	2.09895556626674
"EE"	2003-03-02	83430.0	"ER Estonian Reform Party"	40.0	5.0	5.0	2.3085223323257	11.0906081501077	1.0	"1"	0.174354933845307	0.0	0.0	0.0	0.0	NaN	-1.587	-4.323	-3.92407463290035
"EE"	2007-03-04	83430.0	"ER Estonian Reform Party"	40.0	5.0	5.0	12.8743504788146	2.3085223323257	1.0	"1"	0.254531159529198	1.568	2.787	0.551876098169896	2.787	NaN	12.066	11.677	0.938503064942388
"EE"	2011-03-06	83430.0	"ER Estonian Reform Party"	40.0	5.0	5.0	15.5209925356396	12.8743504788146	1.0	"1"	0.116230449645055	2.345	1.325	-1.10650581568337	-1.462	-0.557837306863294	-7.284	-6.672	-0.0168234745758589
"ES"	1982-10-28	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.30247518943807	0.764877113993071	0.0	"1"	-0.423974009943352	0.05	0.149	3.24131045254499	0.149	1.49748743718593	1.628	1.641	-0.633631190322968
"ES"	1986-06-22	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.12891547630229	-1.30247518943807	0.0	"0"	-0.618580406487564	0.23	0.0	-3.24035741676312	-0.149	-1.49748743718593	-1.902	-2.621	0.36691179439479
"ES"	1989-10-29	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.22730280274902	-1.12218847630229	0.0	"0"	-1.18420475746199	0.203	0.0	0.450507889872927	0.0	0.0	0.660999999999999	1.29	-0.780834973800553
"ES"	1993-06-06	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.31117157205	-1.23402980274902	0.0	"0"	-1.33451867392989	0.328	0.0	-0.451671780307654	0.0	0.0	-2.467	-2.26	-0.51004896268351
"ES"	1996-03-03	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.29698848177382	-1.31117157205	0.0	"0"	-0.201290286329949	0.368	0.028	0.194066923796216	0.028	0.141414141414142	0.594	1.292	-0.4669145986859
"ES"	2000-03-12	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.28310216256386	-1.29698848177382	0.0	"0"	-0.836653659083981	0.773	0.0	-0.839843733329987	-0.028	-0.141414141414142	0.523	-0.894	-0.0352224744269434
"ES"	2004-03-14	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.28672521846817	-1.28310216256386	0.0	"0"	-0.557904212669604	1.297	0.0	-1.71794800769035	0.0	0.0	-2.367	-1.338	0.218190946432882
"ES"	2008-03-09	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.2908646756023	-1.28672521846817	0.0	"0"	-1.20861485387174	0.814	0.0	0.444160136339836	0.0	0.0	0.839	0.44	-0.257073644643635
"ES"	2011-11-20	33320.0	"PSOE Spanish Socialist Workers’ Party"	30.0	1.345355	1.345355	-1.3067713394021	-1.2908646756023	0.0	"0"	-1.33975958975008	0.723	0.0	0.883691168706028	0.0	0.0	-0.975	-1.189	-0.209425891445547
"ES"	1982-10-28	33430.0	"UCD Union of the Democratic Centre/Centrist Bloc"	40.0	1.345355	1.345355	-1.30247518943807	0.764877113993071	0.0	"1"	-0.305941754736551	0.275	0.206	1.69346819035454	0.206	0.856548856548856	-2.085	-0.850000000000002	-0.656076094693913
"ES"	1986-06-22	33610.0	"AP Popular Alliance"	60.0	1.345355	1.345355	-1.12891547630229	-1.30247518943807	0.0	"0"	0.527254106562902	0.342	0.0	-1.21061925655205	-0.036	-0.222910216718266	-2.82	-2.548	-0.199546946228648
"ES"	1989-10-29	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.22730280274902	-1.12218847630229	0.0	"0"	-0.135555614609404	0.093	0.0	1.33131069993693	0.0	0.0	4.521	2.36	-1.01864088166341
"ES"	1993-06-06	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.31117157205	-1.23402980274902	0.0	"0"	-0.365030315411437	0.0	0.0	1.61183902744884	0.0	NaN	-5.843	-4.44	0.478143582240578
"ES"	1996-03-03	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.29698848177382	-1.31117157205	0.0	"0"	0.506892063217541	0.254	0.0	-2.70706571665639	0.0	NaN	2.036	1.677	-1.68489322507955
"ES"	2000-03-12	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.28310216256386	-1.29698848177382	0.0	"0"	0.228038389498455	0.1	0.0	0.762013078015203	0.0	0.0	-1.242	-0.564	0.351583150879125
"ES"	2004-03-14	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.28672521846817	-1.28310216256386	0.0	"0"	0.420189659375659	0.047	0.451	4.00711292847323	0.451	1.81124497991968	5.368	5.405	-0.115506175855534
"ES"	2008-03-09	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.2908646756023	-1.28672521846817	0.0	"0"	-0.205102209593555	0.396	0.792	-1.3841783812538	0.341	-0.477911646586345	0.291000000000001	-1.069	-0.714662316763172
"ES"	2011-11-20	33610.0	"PP Popular Party"	60.0	1.345355	1.345355	-1.3067713394021	-1.2908646756023	0.0	"0"	-0.137321908508278	0.052	0.261	0.623741465328853	-0.531	0.334398296059638	-4.504	-4.74	1.80408826833546
"FI"	1983-03-21	14221.0	"SKDL Finnish People’s Democratic Union"	20.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-2.25875546266732	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-1.55028447244114
"FI"	1987-03-16	14221.0	"SKDL Finnish People’s Democratic Union"	20.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-2.01001995665275	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-1.71298932274141
"FI"	1983-03-21	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	1.3633435749842	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-0.830081046652599
"FI"	1987-03-16	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-4.26268973614764	0.0	0.0	0.0	0.0	NaN	0.0	0.0	1.23079195311071E-5
"FI"	1991-03-17	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	0.0357346378501723	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-0.570556430591864
"FI"	1995-03-19	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.27642513419213	-1.3510407022	0.0	"0"	-0.659211652473407	0.0	0.0	0.0	0.0	NaN	0.0	0.0	2.88413086986754
"FI"	1999-03-21	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.17004580086329	-1.27642513419213	0.0	"0"	-0.0434893483355017	5.479	0.0	-2.19715124131387	0.0	NaN	-5.479	-5.479	0.251350302498284
"FI"	2003-03-16	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.18702212895025	-1.17004580086329	0.0	"0"	-0.987396767707207	0.0	0.0	2.19715124131387	0.0	NaN	11.15	12.181	-1.33490927818614
"FI"	2007-03-18	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.20999286056	-1.18702212895025	0.0	"0"	-1.31115595017737	0.754	0.754	0.0	0.754	NaN	-3.912	-4.943	0.747034615043928
"FI"	2011-04-17	14320.0	"SSDP Finnish Social Democrats"	30.0	1.3510407022	1.3510407022	-1.3510407022	-1.20999286056	0.0	"0"	-0.523469178248132	1.226	0.0	-2.70811153255473	-0.754	-1.0	-2.985	-2.985	1.48936812593261
"FI"	1983-03-21	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-0.636043146259918	0.0	0.0	0.0	0.0	NaN	0.0	8.333	-2.19724235495597
"FI"	1987-03-16	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-1.32821981034201	0.0	0.0	0.0	0.0	NaN	0.0	-8.333	1.70772438466834
"FI"	1991-03-17	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-0.188063305088869	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-2.21855356392035
"FI"	1995-03-19	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.27642513419213	-1.3510407022	0.0	"0"	0.683227905721871	0.0	0.0	0.0	0.0	NaN	1.755	1.755	2.56493202696796
"FI"	1999-03-21	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.17004580086329	-1.27642513419213	0.0	"0"	0.990309390151782	0.0	0.0	0.0	0.0	NaN	10.745	23.245	-1.46642639700277
"FI"	2003-03-16	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.18702212895025	-1.17004580086329	0.0	"0"	0.229545806774696	0.0	0.0	0.0	0.0	NaN	-6.646	-17.683	0.871931783545344
"FI"	2007-03-18	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.20999286056	-1.18702212895025	0.0	"0"	-0.626249867750672	2.222	0.556	-1.09799020466671	0.556	NaN	-2.52	-5.65	-2.62968929511542
"FI"	2011-04-17	14620.0	"KK National Coalition"	60.0	1.3510407022	1.3510407022	-1.3510407022	-1.20999286056	0.0	"0"	0.406986020948871	2.25	0.25	-0.74783648583162	-0.306	-0.200287976961843	-3.334	-1.417	2.26871112714477
"FI"	1983-03-21	14810.0	"KESK Centre Party"	80.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-3.61089953409696	0.0	0.0	0.0	0.0	NaN	0.833	-0.834	0.646923042143651
"FI"	1987-03-16	14810.0	"KESK Centre Party"	80.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	-0.350754829177905	0.0	0.0	0.0	0.0	NaN	0.0	3.376	-2.36436080463746
"FI"	1991-03-17	14810.0	"SK Finnish Centre"	80.0	1.3510407022	1.3510407022	-1.3510407022	-1.3510407022	0.0	"0"	0.0434912206898453	0.0	0.0	0.0	0.0	NaN	0.0	-3.376	0.719171223425346
"FI"	1995-03-19	14810.0	"SK Finnish Centre"	80.0	1.3510407022	1.3510407022	-1.27642513419213	-1.3510407022	0.0	"0"	1.42138459717744	0.0	0.0	0.0	0.0	NaN	4.878	4.878	1.60940570135333
"FI"	1999-03-21	14810.0	"SK Finnish Centre"	80.0	1.3510407022	1.3510407022	-1.17004580086329	-1.27642513419213	0.0	"0"	-0.0484888670094422	0.35	0.0	-1.09927873321127	0.0	NaN	-4.179	-4.179	-0.862170381819713
"FI"	2003-03-16	14810.0	"SK Finnish Centre"	80.0	1.3510407022	1.3510407022	-1.18702212895025	-1.17004580086329	0.0	"0"	-0.266491643053158	0.0	0.0	1.09927873321127	0.0	NaN	-0.699	-0.335	-1.1224521388798
"FI"	2007-03-18	14810.0	"SK Finnish Centre"	80.0	1.3510407022	1.3510407022	-1.20999286056	-1.18702212895025	0.0	"0"	-0.584776292603966	0.256	0.128	-0.510953533717559	0.128	NaN	2.046	2.961	3.20032101096172
"FI"	2011-04-17	14810.0	"SK Finnish Centre"	80.0	1.3510407022	1.3510407022	-1.3510407022	-1.20999286056	0.0	"0"	-0.571238906934095	0.758	1.042	0.813013525735147	0.914	0.491111111111111	-1.573	3.777	-0.672733147749366
"GR"	1981-10-18	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	-1.11542624131007	0.334	0.0	-4.14249612069774	-0.037	-2.0	0.425	1.191	1.06301762925152
"GR"	1985-06-02	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	-1.11311784823531	0.031	0.0	1.9411986456813	0.0	0.0	0.371	-0.309	0.41996190877153
"GR"	1989-06-18	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	-0.816799840982859	0.0	0.0	1.10236523753742	0.0	NaN	1.354	1.231	-0.0713851179217289
"GR"	1989-11-05	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	-0.308853108465596	0.0	0.0	0.0	0.0	NaN	-0.898	-0.179	0.988419301243767
"GR"	1989-11-05	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	-0.308853108465596	0.0	0.0	0.0	0.0	NaN	-0.898	-0.179	0.988419301243767
"GR"	1990-04-08	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	-1.17399587905368	0.134	0.0	-1.94598443201055	0.0	NaN	-1.237	-1.956	-1.28541441821162
"GR"	1993-10-10	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	3.0	1.5765410338	-3.0	-1.5765410338	0.0	"0"	-1.08608654870224	0.0	0.0	1.94598443201055	0.0	NaN	1.389	1.599	-0.111174661660296
"GR"	1996-09-22	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	3.0	3.0	-2.81982431100424	-3.0	0.0	"0"	-0.783543552539873	0.127	0.0	-2.83542031865988	0.0	NaN	-0.76	-0.495	0.727204678595849
"GR"	2000-04-09	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	3.0	3.0	-1.23520008199772	-2.81982431100424	0.0	"0"	-0.913348262606662	0.343	0.0	-0.460394324875306	0.0	0.0	-0.022	-0.154	-0.432571569543598
"GR"	2004-03-07	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	3.0	3.0	-0.810878530450103	-1.23520008199772	0.0	"0"	-0.535271894827879	0.902	0.0	-0.847375319426014	0.0	0.0	-1.186	-1.383	-2.21315695611683
"GR"	2007-09-16	34313.0	"PASOK Panhellenic Socialist Movement"	30.0	3.0	3.0	0.795445058124229	-0.810878530450103	1.0	"0"	-0.595803378887884	0.672	0.045	1.81067162062334	0.045	0.125523012552301	1.925	2.048	0.886094193270198
"GR"	1981-10-18	34511.0	"ND New Democracy"	50.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	0.986701228334643	0.0	0.0	0.0	0.0	NaN	-1.563	0.280000000000001	-1.24140008338742
"GR"	1985-06-02	34511.0	"ND New Democracy"	50.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	0.111248431198677	0.0	0.0	0.0	0.0	NaN	-10.562	-12.405	2.57634261319336
"GR"	1989-06-18	34511.0	"ND New Democracy"	50.0	1.5765410338	1.5765410338	-1.5765410338	-1.5765410338	0.0	"0"	1.75796280722947	0.0	0.0	0.0	0.0	NaN	7.38	7.38	-0.998198288830986
"GR"	1993-10-10	34511.0	"ND New Democracy"	50.0	3.0	1.5765410338	-3.0	-1.5765410338	0.0	"0"	1.14212093604919	0.0	0.0	0.0	0.0	NaN	8.166	8.073	0.1354974797353
"GR"	1996-09-22	34511.0	"ND New Democracy"	50.0	3.0	3.0	-2.81982431100424	-3.0	0.0	"0"	-0.952550235896937	0.0	0.0	0.0	0.0	NaN	-16.849	-17.196	-1.31561700953341
"GR"	2000-04-09	34511.0	"ND New Democracy"	50.0	3.0	3.0	-1.23520008199772	-2.81982431100424	0.0	"0"	-0.217566828639156	0.0	0.045	1.09584178770544	0.045	NaN	4.879	6.32	1.39166503303835
"GR"	2004-03-07	34511.0	"ND New Democracy"	50.0	3.0	3.0	-0.810878530450103	-1.23520008199772	0.0	"0"	-0.780436521972174	0.0	0.0	-1.09584178770544	-0.045	NaN	-0.867	-2.309	-2.00939134315326
"GR"	2007-09-16	34511.0	"ND New Democracy"	50.0	3.0	3.0	0.795445058124229	-0.810878530450103	1.0	"0"	-0.617316159148957	0.0	0.0	0.0	0.0	NaN	-4.26	-2.11	1.58885702899811
"HR"	2011-12-04	81032.0	"Kukuriku Kukuriku Coalition"	30.0	1.5811388301	1.5811388301	1.22961042684667	1.91661349207091	1.0	"1"	-0.776072946351601	0.074	0.0						
"HR"	2003-11-23	81223.0	"SDP Social Democratic Party of Croatia"	20.0	1.5811388301	1.5811388301	4.79195931925011	3.94269157164101	1.0	"1"	-0.611043907960799	3.03	0.0	-0.784374425871341	0.0	0.0	-3.48	-1.56	-1.52166604500429
"HR"	2007-11-25	81223.0	"SDP Social Democratic Party of Croatia"	20.0	1.5811388301	1.5811388301	1.91661349207091	4.79195931925011	1.0	"1"	-0.340211654571476	0.22	0.0	1.30146131035091	0.0	0.0	9.94	7.52	1.98513820998664
"IE"	1981-06-11	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.5581871178	-2.3199725498	-2.5581871178	0.0	"0"	-0.33877119680361	0.0	0.0	0.0	0.0	NaN	2.1	2.1	-1.16255731741705
"IE"	1982-02-18	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.847283574475636	0.0	0.0	0.0	0.0	NaN	-3.9	-7.348	-0.955203088564925
"IE"	1982-11-24	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-1.51177406472206	0.0	0.0	0.0	0.0	NaN	4.211	6.08	0.0
"IE"	1987-02-17	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.943765442164059	0.0	0.0	0.0	0.0	NaN	-3.18	-2.288	0.730746596038655
"IE"	1989-06-15	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.967300463404393	0.0	0.0	0.0	0.0	NaN	-1.031	-0.344	0.367748354758923
"IE"	1992-11-25	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.473069995259872	0.0	0.0	0.0	0.0	NaN	2.817	3.457	-1.43540985401618
"IE"	1997-06-06	53320.0	"Labour Labour Party"	30.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.268588206432314	0.462	0.0	-2.94538589911725	0.0	NaN	2.926	0.44	-0.27207117733847
"IE"	2002-05-17	53320.0	"Labour Labour Party"	30.0	2.3368055403	2.3199725498	-2.3368055403	-2.3199725498	0.0	"0"	-0.945540551872402	1.298	0.076	0.485495363023561	0.076	0.110625909752547	-0.858000000000001	0.988	-0.231004254163876
"IE"	2007-05-24	53320.0	"Labour Labour Party"	30.0	2.3531477958	2.3368055403	-2.3531477958	-2.3368055403	0.0	"0"	-0.924972502990298	0.275	0.0	-0.103865802311221	-0.076	-0.110625909752547	-5.114	-5.252	-1.40184217571097
"IE"	2011-02-25	53320.0	"Labour Labour Party"	30.0	2.3531477958	2.3531477958	-2.3531477958	-2.3531477958	0.0	"0"	-0.486630605658482	2.16	0.0	-1.57925139579647	0.0	0.0	1.065	0.0179999999999995	1.65908250739908
"IE"	1981-06-11	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.5581871178	-2.3199725498	-2.5581871178	0.0	"0"	0.321525386863538	0.0	0.0	0.0	0.0	NaN	2.3	2.3	-1.36034069710422
"IE"	1982-02-18	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	0.363318164641581	0.0	0.0	0.0	0.0	NaN	-4.1	-4.1	0.852454344000481
"IE"	1982-11-24	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	0.526703682696577	0.0	0.0	0.0	0.0	NaN	11.801	12.422	-5.8815199730522E-4
"IE"	1987-02-17	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.468903317379727	0.0	0.0	0.0	0.0	NaN	-6.676	-8.672	-0.962658735955877
"IE"	1989-06-15	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.565918461082943	0.0	0.0	0.0	0.0	NaN	0.253	0.713	-2.24639605768015
"IE"	1992-11-25	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	0.275904774052753	0.0	0.0	0.0	0.0	NaN	1.479	6.394	2.69788105638152
"IE"	1997-06-06	53520.0	"Familiy of the Irish"	50.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	0.34270874434552	0.079	0.0	-1.09765182757299	0.0	NaN	3.112	0.536000000000001	-1.99150457238789
"IE"	2002-05-17	53520.0	"Familiy of the Irish"	50.0	2.3368055403	2.3199725498	-2.3368055403	-2.3199725498	0.0	"0"	-0.355274982094369	0.414	0.0	-0.511634073307944	0.0	0.0	-2.516	-3.94	-0.348525012015999
"IE"	2007-05-24	53520.0	"Familiy of the Irish"	50.0	2.3531477958	2.3368055403	-2.3531477958	-2.3368055403	0.0	"0"	-0.471798347230615	1.454	0.0	-2.50145746297431	0.0	0.0	-6.048	-5.903	-0.423817905335286
"IE"	2011-02-25	53520.0	"Familiy of the Irish"	50.0	2.3531477958	2.3531477958	-2.3531477958	-2.3531477958	0.0	"0"	0.0319166776364907	1.467	0.0	0.303858676550394	0.0	0.0	0.261000000000001	0.383000000000001	1.04302809314022
"IE"	1981-06-11	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.5581871178	-2.3199725498	-2.5581871178	0.0	"0"	-0.0805384454168745	0.0	0.0	0.0	0.0	NaN	1.0	1.2	-1.62140248731722
"IE"	1982-02-18	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.367724780125317	0.0	0.0	0.0	0.0	NaN	5.6	1.0	-0.905127722444047
"IE"	1982-11-24	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.87183756220606	0.0	0.0	0.0	0.0	NaN	-4.453	-0.452999999999999	0.0
"IE"	1987-02-17	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.148664855636162	0.0	0.0	0.0	0.0	NaN	0.109999999999999	-1.609	0.393609199026443
"IE"	1989-06-15	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.431173139951249	0.0	0.0	0.0	0.0	NaN	-3.49	-2.043	-1.42661223861894
"IE"	1992-11-25	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	-0.14478107899206	2.841	0.0	-2.39792436328433	0.0	NaN	-0.19	1.787	-0.0659292661459188
"IE"	1997-06-06	53620.0	"Soldiers of Destiny"	60.0	2.3199725498	2.3199725498	-2.3199725498	-2.3199725498	0.0	"0"	0.19512127705989	0.369	0.0	-0.434410948355395	0.0	0.0	3.456	2.536	0.44856493155208
"IE"	2002-05-17	53620.0	"Soldiers of Destiny"	60.0	2.3368055403	2.3199725498	-2.3368055403	-2.3199725498	0.0	"0"	-0.363486552486716	1.546	0.0	-1.0994440455041	0.0	0.0	-8.917	-9.702	1.28622408777422
"IE"	2007-05-24	53620.0	"Soldiers of Destiny"	60.0	2.3531477958	2.3368055403	-2.3531477958	-2.3368055403	0.0	"0"	-0.512007805323172	0.409	0.0	1.09759942156422	0.0	0.0	6.285	7.868	-3.77268797629438
"IE"	2011-02-25	53620.0	"Soldiers of Destiny"	60.0	2.3531477958	2.3531477958	-2.3531477958	-2.3531477958	0.0	"0"	0.136901006972706	0.0	0.0	2.83417993557961	0.0	NaN	-4.034	-5.617	4.02388348597491
